id,examYear,examRound,questionNumber,category,questionText,choice1,choice2,choice3,choice4,choice5,correctChoice,explanation,source,keywords,needsLegalReview
2023-35-037,2023,35,37,発達と老化の理解,老年期の変形性膝関節症（knee osteoarthritis）に関する次の記述のうち，最も適切なものを1つ選びなさい。,外反型の脚の変形を伴うことが多い。,女性のほうが男性より罹患率が高い。,積極的に患部を冷やすことを勧める。,正座の生活習慣を勧める。,肥満のある人には積極的に階段を利用するように勧める。,2,正解は選択肢2「女性のほうが男性より罹患率が高い。」である。この記述は、発達段階または加齢・疾病の特徴と生活上の現れを正しく結び付けている。正常な加齢変化と病的変化を混同しないことが要点である。加齢による一般的な変化と疾病による変化を区別し、生活への影響まで捉える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-038,2023,35,38,発達と老化の理解,高齢者の脱水に関する次の記述のうち，最も適切なものを1つ選びなさい。,若年者よりも口渇感を感じやすい。,体内水分量は若年者よりも多い。,起立時に血圧が上がりやすくなる。,下痢が原因となることはまれである。,体重が減ることがある。,5,正解は選択肢5「体重が減ることがある。」である。この記述は、発達段階または加齢・疾病の特徴と生活上の現れを正しく結び付けている。正常な加齢変化と病的変化を混同しないことが要点である。加齢による一般的な変化と疾病による変化を区別し、生活への影響まで捉える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-039,2023,35,39,認知症の理解,次のうち，2019年（令和元年）の認知症施策推進大綱の5つの柱に示されているものとして，適切なものを1つ選びなさい。,市民後見人の活動推進への体制整備,普及啓発・本人発信支援,若年性認知症支援ハンドブックの配布,認知症初期集中支援チームの設置,認知症カフェ等を全市町村に普及,2,正解は選択肢2「普及啓発・本人発信支援」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-040,2023,35,40,認知症の理解,次の記述のうち，見当識障害に関する質問として，最も適切なものを1つ選びなさい。,「私たちが今いるところはどこですか」,「100から7を順番に引いてください」,「先ほど覚えてもらった言葉をもう一度言ってみてください」,「次の図形を写してください」,「この紙を左手で取り，両手で半分に折って，私に返してください」,1,正解は選択肢1「「私たちが今いるところはどこですか」」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-041,2023,35,41,認知症の理解,アルツハイマー型認知症（dementia of the Alzheimerʼs type）の，もの盗られ妄想に関する次の記述のうち，最も適切なものを1つ選びなさい。,説明をすれば自身の考えの誤りに気づくことが多い。,本人の不安から生じることが多い。,現実に存在しない人が犯人とされる。,主に幻視が原因である。,症状の予防には抗精神病薬が有効である。,2,正解は選択肢2「本人の不安から生じることが多い。」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-042,2023,35,42,認知症の理解,慢性硬膜下血腫（chronic subdural hematoma）に関する次の記述のうち，最も適切なものを1つ選びなさい。,運動機能障害が起こることは非常に少ない。,頭蓋骨骨折を伴い発症する。,抗凝固薬の使用はリスクとなる。,転倒の後，2〜3日で発症することが多い。,保存的治療が第一選択である。,3,正解は選択肢3「抗凝固薬の使用はリスクとなる。」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-043,2023,35,43,認知症の理解,"Ｌさん（83歳，女性，要介護1）は，アルツハイマー型認知症（dementia of the Alzheimerʼs type）である。一人暮らしで，週2回，訪問介護（ホームヘルプサービス）を利用している。ある日，訪問介護員（ホームヘルパー）が訪問すると，息子が来ていて，「最近，母が年金の引き出しや，水道代の支払いを忘れるようだ。日常生活自立支援事業というものがあると聞いたことがあるが，どのような制度なのか」と質問があった。
訪問介護員（ホームヘルパー）の説明として，最も適切なものを1つ選びなさい。",「申込みをしたい場合は，家庭裁判所が受付窓口です」,「年金の振込口座を，息子さん名義の口座に変更することができます」,「Ｌさんが契約内容を理解できない場合は，息子さんが契約できます」,「生活支援員が，水道代の支払いをＬさんの代わりに行うことができます」,「利用後に苦情がある場合は，国民健康保険団体連合会が受付窓口です」,4,正解は選択肢4「「生活支援員が，水道代の支払いをＬさんの代わりに行うことができます」」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。法令・制度・金額・対象要件は改正されることがあるため、受験時点の最新情報も確認する。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-044,2023,35,44,認知症の理解,認知症ケアの技法であるユマニチュードに関する次の記述のうち，正しいものを1つ選びなさい。,「見る」とは，離れた位置からさりげなく見守ることである。,「話す」とは，意識的に高いトーンの大きな声で話しかけることである。,「触れる」とは，指先で軽く触れることである。,「立つ」とは，立位をとる機会を作ることである。,「オートフィードバック」とは，ケアを評価することである。,4,正解は選択肢4「「立つ」とは，立位をとる機会を作ることである。」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。法令・制度・金額・対象要件は改正されることがあるため、受験時点の最新情報も確認する。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-045,2023,35,45,認知症の理解,現行の認知症サポーターに関する次の記述のうち，最も適切なものを1つ選びなさい。,ステップアップ講座を受講した認知症サポーターには，チームオレンジへの参加,100万人を目標に養成されている。,認知症介護実践者等養成事業の一環である。,認知症ケア専門の介護福祉職である。,国が実施主体となって養成講座を行っている。,1,正解は選択肢1「ステップアップ講座を受講した認知症サポーターには，チームオレンジへの参加」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-046,2023,35,46,認知症の理解,認知症ケアパスに関する次の記述のうち，最も適切なものを1つ選びなさい。,都道府県ごとに作られるものである。,介護保険制度の地域密着型サービスの1つである。,認知症（dementia）の人の状態に応じた適切なサービス提供の流れをまとめた,レスパイトケアとも呼ばれるものである。,介護支援専門員（ケアマネジャー）が中心になって作成する。,3,正解は選択肢3「認知症（dementia）の人の状態に応じた適切なサービス提供の流れをまとめた」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-047,2023,35,47,認知症の理解,認知症ライフサポートモデルに関する次の記述のうち，最も適切なものを1つ選びなさい。,各職種がそれぞれで目標を設定する。,終末期に行う介入モデルである。,認知症（dementia）の人本人の自己決定を支える。,生活を介護サービスに任せるプランを策定する。,認知症（dementia）の人に施設入所を促す。,3,正解は選択肢3「認知症（dementia）の人本人の自己決定を支える。」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-048,2023,35,48,認知症の理解,"Ｍさん（88歳，女性）は，アルツハイマー型認知症（dementia of the Alzheimerʼs type）と診断された。夫と二人暮らしで，訪問介護（ホームヘルプサービス）を利用している。訪問介護員（ホームヘルパー）が訪問したときに夫から，「最近，日中することがなく寝てしまい，夜眠れていないようだ」と相談を受けた。訪問介護員（ホームヘルパー）は，Ｍさんが長年していた裁縫を日中にしてみることを勧めた。早速，裁縫をしてみるとＭさんは，短時間で雑巾を縫うことができた。
Ｍさんの裁縫についての記憶として，最も適切なものを1つ選びなさい。",作業記憶,展望的記憶,短期記憶,陳述記憶,手続き記憶,5,正解は選択肢5「手続き記憶」である。この選択肢は、認知症の疾患特性・症状・支援方法の対応が適切である。行動だけを抑えるのではなく、原因や本人の体験を捉える。認知機能の障害だけでなく、体調、環境、生活歴、本人の思いを含めて行動の意味を考える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-049,2023,35,49,障害の理解,ストレングス（strength）の視点に基づく利用者支援の説明として，最も適切なものを1つ選びなさい。,個人の特性や強さを見つけて，それを生かす支援を行うこと。,日常生活の条件をできるだけ，障害のない人と同じにすること。,全人間的復権を目標とすること。,権利を代弁・擁護して，権利の実現を支援すること。,抑圧された権利や能力を取り戻して，力をつけること。,1,正解は選択肢1「個人の特性や強さを見つけて，それを生かす支援を行うこと。」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-050,2023,35,50,障害の理解,1960年代のアメリカにおける自立生活運動（ＩＬ運動）に関する次の記述のうち，最も適切なものを1つ選びなさい。,障害があっても障害のない人々と同じ生活を送る。,一度失った地位，名誉，特権などを回復する。,自分で意思決定をして生活する。,医療職が機能回復訓練を行う。,障害者の社会への完全参加と平等を促進する。,3,正解は選択肢3「自分で意思決定をして生活する。」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-051,2023,35,51,障害の理解,"「障害者虐待防止法」における，障害者に対する著しい暴言が当てはまる障害者虐待の類型として，最も適切なものを1つ選びなさい。
（注）「障害者虐待防止法」とは，「障害者虐待の防止，障害者の養護者に対する支援等に関する法律」のことである。",身体的虐待,放棄・放置,性的虐待,心理的虐待,経済的虐待,4,正解は選択肢4「心理的虐待」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。法令・制度・金額・対象要件は改正されることがあるため、受験時点の最新情報も確認する。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-052,2023,35,52,障害の理解,上田敏の障害受容のモデルにおける受容期の説明として，最も適切なものを1つ選びなさい。,受傷直後である。,障害の状態を否認する。,リハビリテーションによって機能回復に取り組む。,障害のため何もできないと捉える。,障害に対する価値観を転換し，積極的な生活態度になる。,5,正解は選択肢5「障害に対する価値観を転換し，積極的な生活態度になる。」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-053,2023,35,53,障害の理解,次のうち，四肢麻痺を伴う疾患や外傷として，適切なものを1つ選びなさい。,右脳梗塞（right cerebral infarction）,左脳梗塞（left cerebral infarction）,頸髄損傷（cervical cord injury）,腰髄損傷（lumbar spinal cord injury）,末梢神経損傷（peripheral nerve injury）,3,正解は選択肢3「頸髄損傷（cervical cord injury）」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-054,2023,35,54,障害の理解,学習障害の特徴に関する次の記述のうち，最も適切なものを1つ選びなさい。,読む・書く・計算するなどの習得に困難がある。,注意力が欠如している。,じっとしているのが難しい。,脳の機能に障害はない。,親のしつけ方や愛情不足によるものである。,1,正解は選択肢1「読む・書く・計算するなどの習得に困難がある。」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-055,2023,35,55,障害の理解,"Ａさん（60歳，男性）は，脊髄小脳変性症（spinocerebellar degeneration）のため，物をつかもうとすると手が震え，起立時や歩行時に身体がふらつき，ろれつが回らないため発語が不明瞭である。
次のうち，Ａさんの現在の症状に該当するものとして，最も適切なものを1つ選びなさい。",運動麻痺,運動失調,関節拘縮,筋萎縮,筋固縮,2,正解は選択肢2「運動失調」である。この選択肢は、障害特性と必要な支援・社会資源の対応が適切である。できない点だけでなく、環境調整で可能になる活動にも注目する。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-056,2023,35,56,障害の理解,"Ｂさん（21歳，男性）は，統合失調症（schizophrenia）を発症し，継続した内服によって幻覚や妄想などの症状は改善しているが，意欲や自発性が低下して引きこもりがちである。現在，Ｂさんは，外来に通院しながら自宅で生活していて，就労を考えるようになってきた。
介護福祉職が就労に向けて支援するにあたり留意すべきこととして，最も適切なものを1つ選びなさい。",あいまいな言葉で説明する。,代理で手続きを進める。,介護福祉職が正しいと考える支援を行う。,Ｂさんに意欲をもつように強く指示する。,Ｂさん自身が物事を決め，実行できるように関わる。,5,正解は選択肢5「Ｂさん自身が物事を決め，実行できるように関わる。」である。統合失調症では妄想や幻覚などの陽性症状、意欲低下などの陰性症状、認知機能障害がみられる。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-057,2023,35,57,障害の理解,"Ｃさん（3歳）は，24時間の人工呼吸器管理，栄養管理と体温管理が必要であり，母親（32歳）が生活全般を支えている。Ｃさんの母親は，「発達支援やショートステイを活用したいのに，市内に事業所がない。ほかにも困っている家族がいる」とＤ相談支援専門員に伝えた。Ｄ相談支援専門員が，課題の解決に向けて市（自立支援）協議会に働きかけたところ，市内に該当する事業所がないことが明らかになった。
この事例で，地域におけるサービスの不足を解決するために，市（自立支援）協議会に期待される機能・役割として，最も適切なものを1つ選びなさい。",困難な事例や資源不足についての情報の発信,権利擁護に関する取り組みの展開,地域の社会資源の開発,構成員の資質向上,基幹相談支援センターの運営評価,3,正解は選択肢3「地域の社会資源の開発」である。相談支援専門員は、本人の意向を踏まえてサービス等利用計画案の作成やモニタリングを担う。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-058,2023,35,58,障害の理解,"Ｅさん（38歳，男性）は，脳梗塞（cerebral infarction）を発症し，病院に入院していた。退院時に，右片麻痺と言語障害があったため，身体障害者手帳2級の交付を受けた。現在，Ｅさんと家族の希望によって，自宅で生活しているが，少しずつ生活に支障が出てきている。Ｅさんの今後の生活を支えるために，障害福祉サービスの利用を前提に多職種連携による支援が行われることになった。
Ｅさんに関わる関係者が果たす役割として，最も適切なものを1つ選びなさい。",介護支援専門員（ケアマネジャー）が，介護サービス計画を作成する。,医師が，要介護認定を受けるための意見書を作成する。,基幹相談支援センターの職員が，障害福祉計画を立てる。,地域包括支援センターの職員が，認定調査を行う。,相談支援専門員が，サービス担当者会議を開催する。,5,正解は選択肢5「相談支援専門員が，サービス担当者会議を開催する。」である。相談支援専門員は、本人の意向を踏まえてサービス等利用計画案の作成やモニタリングを担う。障害特性だけで判断せず、本人の強みと環境因子を調整して参加を支える。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-059,2023,35,59,医療的ケア,消毒と滅菌に関する次の記述のうち，正しいものを1つ選びなさい。,消毒は，すべての微生物を死滅させることである。,複数の消毒液を混ぜると効果的である。,滅菌物には，有効期限がある。,家庭では，熱水で滅菌する。,手指消毒は，次亜塩素酸ナトリウムを用いる。,3,正解は選択肢3「滅菌物には，有効期限がある。」である。この記述は、安全な実施手順と観察・連携の原則に合う。手技の前提条件、清潔保持、異常時の対応を一連で覚える。手順の遵守、実施前後の観察、異常時の中止・報告、医療職との連携が要点である。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-060,2023,35,60,医療的ケア,次の記述のうち，成人の正常な呼吸状態として，最も適切なものを1つ選びなさい。,胸腹部が一定のリズムで膨らんだり縮んだりしている。,ゴロゴロとした音がする。,爪の色が紫色になっている。,呼吸数が1分間に40回である。,下顎を上下させて呼吸している。,1,正解は選択肢1「胸腹部が一定のリズムで膨らんだり縮んだりしている。」である。この記述は、安全な実施手順と観察・連携の原則に合う。手技の前提条件、清潔保持、異常時の対応を一連で覚える。手順の遵守、実施前後の観察、異常時の中止・報告、医療職との連携が要点である。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-061,2023,35,61,医療的ケア,喀痰吸引を行う前の準備に関する次の記述のうち，最も適切なものを1つ選びなさい。,医師の指示書の確認は，初回に一度行う。,利用者への吸引の説明は，吸引のたびに行う。,腹臥位の姿勢にする。,同室の利用者から見える状態にする。,利用者に手指消毒をしてもらう。,2,正解は選択肢2「利用者への吸引の説明は，吸引のたびに行う。」である。この記述は、安全な実施手順と観察・連携の原則に合う。手技の前提条件、清潔保持、異常時の対応を一連で覚える。手順の遵守、実施前後の観察、異常時の中止・報告、医療職との連携が要点である。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-062,2023,35,62,医療的ケア,胃ろうによる経管栄養での生活上の留意点の説明として，最も適切なものを1つ選びなさい。,「日中は，ベッド上で過ごします」,「夜寝るときは，上半身を起こした姿勢で寝ます」,「便秘の心配はなくなります」,「口から食べなくても口腔ケアは必要です」,「入浴は清拭に変更します」,4,正解は選択肢4「「口から食べなくても口腔ケアは必要です」」である。この記述は、安全な実施手順と観察・連携の原則に合う。手技の前提条件、清潔保持、異常時の対応を一連で覚える。手順の遵守、実施前後の観察、異常時の中止・報告、医療職との連携が要点である。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-063,2023,35,63,医療的ケア,"Ｆさん（87歳，女性）は，介護老人福祉施設に入所している。嚥下機能が低下したため，胃ろうによる経管栄養が行われている。担当の介護福祉士は，Ｆさんの経管栄養を開始して，しばらく観察した。その後，15分後に訪室すると，Ｆさんが嘔吐して，意識はあるが苦しそうな表情をしていた。介護福祉士は，すぐに経管栄養を中止して看護職員を呼んだ。
看護職員が来るまでの介護福祉士の対応として，最も優先すべきものを1つ選びなさい。",室内の換気を行った。,ベッド上の嘔吐物を片付けた。,酸素吸入を行った。,心臓マッサージを行った。,誤嚥を防ぐために顔を横に向けた。,5,正解は選択肢5「誤嚥を防ぐために顔を横に向けた。」である。この記述は、安全な実施手順と観察・連携の原則に合う。手技の前提条件、清潔保持、異常時の対応を一連で覚える。手順の遵守、実施前後の観察、異常時の中止・報告、医療職との連携が要点である。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-064,2023,35,64,介護の基本,利用者主体の考えに基づいた訪問介護員（ホームヘルパー）の対応に関する次の記述のうち，最も適切なものを1つ選びなさい。,トイレの窓は換気が必要であると判断し，開けたままにしておいた。,認知症（dementia）の人が包丁を持つのは危険だと判断し，訪問介護員（ホーム,煮物を調理するとき，利用者に好みの切り方を確認してもらった。,糖尿病（diabetes mellitus）のある利用者には，買い物代行で菓子の購入はし,次回の掃除のために，訪問介護員（ホームヘルパー）が使いやすい場所に掃除機を,3,正解は選択肢3「煮物を調理するとき，利用者に好みの切り方を確認してもらった。」である。実施前に本人の状態や環境を確認し、得られた情報に基づいて次の対応を選ぶ。尊厳、自己決定、自立支援、安全確保を両立させ、介護福祉職の役割と限界を守る。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-065,2023,35,65,介護の基本,"「求められる介護福祉士像」で示された内容に関する次の記述のうち，最も適切なものを1つ選びなさい。
（注）「求められる介護福祉士像」とは，社会保障審議会福祉部会福祉人材確保専門委員会「介護人材に求められる機能の明確化とキャリアパスの実現に向けて」（2017年（平成29年）10月4日）の中で示されたものを指す。",地域や社会のニーズにかかわらず，利用者を導く。,利用者の身体的な支援よりも，心理的・社会的支援を重視する。,施設か在宅かに関係なく，家族が望む生活を支える。,専門職として他律的に介護過程を展開する。,介護職の中で中核的な役割を担う。,5,正解は選択肢5「介護職の中で中核的な役割を担う。」である。この選択肢は、介護福祉職の倫理と自立支援、安全確保の原則に合う。本人の希望だけでなく、権利擁護と専門職の責任も併せて判断する。尊厳、自己決定、自立支援、安全確保を両立させ、介護福祉職の役割と限界を守る。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
2023-35-066,2023,35,66,介護の基本,社会福祉士及び介護福祉士法に規定されている介護福祉士の責務として，最も適切なものを1つ選びなさい。,地域生活支援事業その他の支援を総合的に行う。,介護等に関する知識及び技能の向上に努める。,肢体の不自由な利用者に対して必要な訓練を行う。,介護保険事業に要する費用を公平に負担する。,常に心身の健康を保持して，社会的活動に参加するように努める。,2,正解は選択肢2「介護等に関する知識及び技能の向上に努める。」である。この選択肢は、介護福祉職の倫理と自立支援、安全確保の原則に合う。本人の希望だけでなく、権利擁護と専門職の責任も併せて判断する。尊厳、自己決定、自立支援、安全確保を両立させ、介護福祉職の役割と限界を守る。,公益財団法人 社会福祉振興・試験センター 第35回（令和4年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/1UPmhp_s2TKj8kZAWzg-ULmjrK0EhJhPL/view; 正答: https://crie-hukushi.com/info/11780/,,true
